Respondent,Gender,EdLevel,Age,Country,WorkLoc,CompTotal,ConvertedComp,WorkWeekHrs,CodeRevHrs
11246,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,India,Office,1500000.0,20989.0,40.0,4.0
11247,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,United States,Office,77000.0,77000.0,40.0,3.0
11248,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,India,Office,92000.0,15444.0,45.0,3.0
11250,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,United States,Home,151000.0,151000.0,48.0,8.0
11251,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,United Arab Emirates,Office,15000.0,49008.0,45.0,6.0
11255,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,El Salvador,Office,1250.0,15000.0,40.0,20.0
11264,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,Canada,Office,80000.0,61071.0,37.5,2.0
11269,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",51.0,United States,Office,184700.0,184700.0,55.0,1.0
11272,Man,Some college/university study without earning a degree,33.0,South Africa,Home,64000.0,57648.0,40.0,4.0
11275,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",20.0,Australia,Office,98550.0,71478.0,48.0,5.0
11276,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",42.0,Austria,Office,63000.0,72182.0,38.5,5.0
11277,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",36.0,United States,Office,140000.0,140000.0,40.0,2.0
11278,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Dominican Republic,Other,70000.0,16620.0,44.0,3.0
11285,Man,Some college/university study without earning a degree,45.0,Germany,Home,80000.0,1000000.0,40.0,5.0
11291,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",56.0,United States,Home,130000.0,130000.0,40.0,8.0
11292,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,Poland,Office,17500.0,56112.0,40.0,6.0
11294,Man,Associate degree,32.0,United States,Office,96000.0,96000.0,45.0,5.0
11300,Man,Some college/university study without earning a degree,25.0,United States,Office,60000.0,60000.0,40.0,1.0
11303,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United Kingdom,Office,57000.0,894996.0,37.5,1.0
11306,Man,Associate degree,52.0,Australia,Home,110000.0,79783.0,37.5,3.0
11307,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",41.0,United States,Office,127000.0,127000.0,40.0,4.0
11310,Man,Some college/university study without earning a degree,26.0,Canada,Other,109000.0,83209.0,40.0,2.0
11319,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Kenya,Office,200000.0,23892.0,45.0,4.0
11326,Man,"Other doctoral degree (Ph.D, Ed.D., etc.)",37.0,United States,Office,92000.0,92000.0,45.0,4.0
11327,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United Kingdom,Home,46120.0,60347.0,40.0,3.0
11331,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",36.0,United States,Office,350000.0,350000.0,40.0,4.0
11334,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,Germany,Home,80000.0,91660.0,40.0,2.0
11340,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Office,140000.0,140000.0,40.0,2.0
11346,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Israel,Office,30000.0,98964.0,45.0,2.0
11352,Man,Associate degree,24.0,Canada,Home,3240.0,2473.0,9.0,2.0
11353,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",48.0,United Kingdom,Home,55000.0,71966.0,37.0,5.0
11355,Man,Associate degree,22.0,Netherlands,Office,1873.0,25752.0,40.0,1.0
11357,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",43.0,United States,Home,135000.0,135000.0,40.0,5.0
11358,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",37.0,United States,Home,156200.0,156200.0,35.0,4.0
11362,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",19.0,Germany,Office,975.0,13404.0,56.0,4.0
11363,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",35.0,Israel,Home,27500.0,90720.0,48.0,3.0
11365,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,United States,Other,120000.0,120000.0,40.0,1.0
11367,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,United States,Office,70000.0,70000.0,40.0,2.0
11371,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United States,Home,68800.0,68800.0,45.0,4.0
11373,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,India,Home,8400000.0,117539.0,40.0,3.0
11374,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",35.0,Slovenia,Home,3000.0,41244.0,40.0,2.0
11376,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",26.0,Spain,Other,30000.0,34372.0,55.0,6.0
11381,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",34.0,Ukraine,Office,105000.0,45444.0,40.0,4.0
11382,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,United States,Office,375000.0,375000.0,50.0,10.0
11386,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Norway,Office,560000.0,796284.0,375.0,2.0
11391,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Home,74500.0,74500.0,40.0,2.0
11394,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Sweden,Office,31000.0,41088.0,40.0,0.2
11395,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",37.0,Germany,Home,80000.0,91660.0,40.0,5.0
11398,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United States,Office,55000.0,55000.0,40.0,3.0
11402,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,United States,Office,120000.0,120000.0,50.0,5.0
11407,Man,Some college/university study without earning a degree,22.0,United States,Office,450.0,22500.0,29.0,0.1
11409,Man,Some college/university study without earning a degree,30.0,Greece,Office,19600.0,22457.0,40.0,8.0
11413,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,Canada,Office,85000.0,64888.0,40.0,1.0
11414,Other,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Home,100000.0,1200000.0,50.0,5.0
11416,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United States,Other,115000.0,115000.0,40.0,2.0
11419,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,Sri Lanka,Other,282.0,3384.0,72.0,3.0
11420,Man,Some college/university study without earning a degree,34.0,United Kingdom,Office,66700.0,1000000.0,37.5,5.0
11423,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",21.0,Mexico,Office,11000.0,6912.0,30.0,4.0
11425,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Egypt,Home,3000.0,36000.0,40.0,2.0
11430,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,United States,Home,155000.0,155000.0,40.0,1.0
11431,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",37.0,Germany,Office,69743.0,79908.0,40.0,1.0
11439,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Netherlands,Office,4810.0,66132.0,40.0,2.0
11442,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Office,70000.0,2000000.0,40.0,2.0
11450,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,Romania,Home,20000.0,57828.0,40.0,2.0
11456,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Home,79000.0,79000.0,40.0,4.0
11460,Man,Some college/university study without earning a degree,24.0,Germany,Other,1300.0,17868.0,84.0,8.0
11461,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Poland,Other,4100.0,13152.0,42.0,0.5
11462,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",39.0,United States,Office,197000.0,197000.0,40.0,2.0
11464,Man,Some college/university study without earning a degree,23.0,United States,Home,70000.0,70000.0,40.0,2.0
11465,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",33.0,Australia,Home,130000.0,94289.0,37.5,5.0
11466,Man,Some college/university study without earning a degree,25.0,United States,Home,110000.0,110000.0,40.0,8.0
11469,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Canada,Home,92000.0,1000000.0,40.0,2.0
11470,Man,Associate degree,32.0,United States,Office,95000.0,95000.0,40.0,3.0
11472,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Poland,Office,17000.0,54516.0,40.0,4.0
11474,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,Turkey,Office,9000.0,20736.0,40.0,4.0
11477,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Switzerland,Office,98000.0,98454.0,40.0,2.0
11481,Man,Some college/university study without earning a degree,25.0,Czech Republic,Office,21000.0,11220.0,145.0,2.0
11489,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",29.0,Brazil,Home,7800.0,25572.0,50.0,1.0
11490,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Office,76000.0,76000.0,46.0,3.0
11494,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",27.0,United States,Office,100000.0,100000.0,40.0,4.0
11501,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",24.0,Uruguay,Office,31000.0,11448.0,40.0,1.0
11508,Man,Some college/university study without earning a degree,33.0,Poland,Office,7000.0,22440.0,45.0,2.0
11511,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,United States,Home,85000.0,85000.0,45.0,2.0
11513,Man,"Professional degree (JD, MD, etc.)",23.0,India,Office,20000.0,3360.0,45.0,1.0
11514,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",45.0,United States,Home,135000.0,135000.0,40.0,1.0
11519,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",35.0,Romania,Office,14300.0,41352.0,35.0,0.5
11521,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,India,Office,1500000.0,20989.0,40.0,4.0
11524,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",45.0,Germany,Office,52000.0,59579.0,40.0,8.0
11528,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,United States,Office,157000.0,157000.0,40.0,5.0
11530,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",26.0,United States,Office,85000.0,85000.0,45.0,5.0
11532,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Israel,Office,3700.0,12204.0,40.0,8.0
11533,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,India,Home,800000.0,11194.0,40.0,4.0
11540,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",23.0,France,Office,1300.0,17868.0,35.0,5.0
11541,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",34.0,United States,Office,120000.0,2000000.0,40.0,5.0
11546,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,Brazil,Office,3000.0,9840.0,40.0,2.0
11547,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,United States,Office,80000.0,80000.0,40.0,4.0
11549,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,Albania,Office,60000.0,6624.0,65.0,10.0
11553,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,Indonesia,Home,1800000.0,1548.0,45.0,50.0
11554,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Russian Federation,Home,75000.0,13752.0,40.0,5.0
11559,Woman,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",34.0,United States,Office,84000.0,84000.0,40.0,1.0
11563,Man,Some college/university study without earning a degree,34.0,Spain,Home,40000.0,45830.0,8.0,4.0
11565,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",42.0,United Kingdom,Office,250000.0,327118.0,40.0,5.0
11569,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,Germany,Office,5600.0,76992.0,40.0,7.0
11579,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",21.0,Germany,Office,450.0,6192.0,10.0,3.0
11580,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Philippines,Home,70000.0,16056.0,50.0,20.0
11584,Man,Some college/university study without earning a degree,43.0,United Kingdom,Office,70000.0,91593.0,37.0,1.0
11586,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",38.0,Sweden,Home,60000.0,79536.0,40.0,3.0
11589,Man,"Professional degree (JD, MD, etc.)",36.0,United States,Office,105000.0,105000.0,30.0,5.0
11592,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",37.0,India,Home,636000.0,8899.0,50.0,2.0
11593,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",34.0,Germany,Office,70000.0,80202.0,48.0,5.0
11595,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",40.0,United Kingdom,Office,60000.0,78508.0,35.0,4.0
11602,Man,Some college/university study without earning a degree,25.0,South Africa,Office,189000.0,14185.0,40.0,8.0
11607,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",39.0,Germany,Office,55000.0,63016.0,40.0,3.0
11610,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,United States,Other,64000.0,64000.0,40.0,8.0
11616,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",26.0,India,Office,900000.0,12594.0,40.0,2.0
11619,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",32.0,United States,Office,99000.0,2000000.0,42.0,2.0
11621,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Germany,Office,58000.0,66453.0,40.0,5.0
11623,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,Germany,Office,66000.0,75619.0,40.0,5.0
11632,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Netherlands,Office,2000.0,27492.0,36.0,4.0
11637,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Netherlands,Office,30000.0,34372.0,40.0,8.0
11643,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",27.0,United Kingdom,Office,55000.0,863592.0,40.0,10.0
11646,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,Switzerland,Office,60000.0,60278.0,40.0,4.0
11647,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,India,Office,510000.0,7136.0,40.0,10.0
11648,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Poland,Office,11500.0,36876.0,40.0,4.0
11652,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",38.0,Bahrain,Office,2500.0,79584.0,45.0,5.0
11654,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",40.0,United States,Home,130000.0,130000.0,40.0,4.0
11661,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,Indonesia,Office,1000000.0,864.0,8.0,8.0
11666,Man,Associate degree,35.0,United Kingdom,Home,63000.0,82434.0,32.0,8.0
11667,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United Kingdom,Office,35000.0,45797.0,40.0,5.0
11672,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",32.0,Iran,Office,90000000.0,25656.0,45.0,15.0
11673,Man,Some college/university study without earning a degree,24.0,Sweden,Office,43000.0,57000.0,37.0,2.5
11676,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",31.0,Russian Federation,Office,2800000.0,42777.0,40.0,2.0
11679,Man,Some college/university study without earning a degree,19.0,Switzerland,Office,5500.0,66300.0,8.5,5.0
11683,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Office,48000.0,2000000.0,40.0,1.5
11684,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Israel,Home,26000.0,85776.0,45.0,3.0
11685,Man,Some college/university study without earning a degree,30.0,Saudi Arabia,Office,6500.0,20796.0,48.0,25.0
11687,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,Indonesia,Office,5000000.0,4296.0,40.0,10.0
11688,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",32.0,United States,Other,100000.0,2000000.0,40.0,8.0
11689,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",40.0,United Kingdom,Home,45000.0,58881.0,40.0,1.0
11690,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",40.0,Germany,Office,68000.0,77911.0,39.0,10.0
11692,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",35.0,United States,Home,100000.0,100000.0,40.0,4.0
11696,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",39.0,United Kingdom,Office,83000.0,108603.0,36.0,2.0
11699,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Ireland,Office,70000.0,962424.0,42.5,4.0
11701,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,India,Other,8000.0,1344.0,45.0,3.0
11703,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",39.0,Poland,Office,7797.0,24996.0,40.0,4.0
11708,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",33.0,Brazil,Office,15000.0,49176.0,35.0,3.0
11709,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Office,280000.0,280000.0,35.0,3.0
11710,Man,Associate degree,29.0,Canada,Office,70000.0,53437.0,40.0,15.0
11713,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",38.0,Germany,Office,80000.0,91660.0,40.0,10.0
11715,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",30.0,Italy,Home,51000.0,58433.0,40.0,6.0
11720,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Spain,Other,22800.0,26123.0,39.0,10.0
11721,Man,Associate degree,29.0,Turkey,Office,5200.0,11976.0,50.0,10.0
11725,Man,Some college/university study without earning a degree,37.0,United States,Other,105000.0,105000.0,40.0,4.0
11734,Man,I never completed any formal education,31.0,Argentina,Office,40000.0,12924.0,40.0,2.0
11735,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,India,Office,48000.0,8064.0,40.0,1.0
11738,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",37.0,United States,Other,140000.0,140000.0,40.0,5.0
11739,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",34.0,United States,Home,120000.0,120000.0,40.0,5.0
11743,Man,"Professional degree (JD, MD, etc.)",28.0,Spain,Home,40000.0,45830.0,40.0,3.0
11744,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",41.0,Spain,Other,110900.0,127064.0,44.0,4.0
11746,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",21.0,United Kingdom,Office,30000.0,39254.0,37.5,2.0
11748,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",25.0,Pakistan,Office,60000.0,5196.0,40.0,2.0
11752,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",30.0,Romania,Home,9600.0,27756.0,40.0,5.0
11754,Man,Associate degree,35.0,United States,Home,67000.0,67000.0,45.0,0.5
11757,Man,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)",23.0,Argentina,Home,60000.0,19380.0,36.0,2.0
11760,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",41.0,India,Office,400000.0,5597.0,40.0,10.0
11761,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",36.0,United States,Home,310000.0,310000.0,50.0,4.0
11763,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",42.0,Germany,Office,74800.0,85702.0,38.0,13.0
11764,Man,Some college/university study without earning a degree,27.0,Serbia,Office,1500.0,20628.0,168.0,4.0
11767,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Malaysia,Office,7000.0,20508.0,40.0,5.0
11771,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",45.0,France,Office,6000.0,82488.0,50.0,10.0
11772,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",39.0,Argentina,Office,1540000.0,497412.0,40.0,6.0
11775,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United States,Home,87000.0,87000.0,60.0,4.0
11783,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,United Kingdom,Other,58000.0,75891.0,40.0,10.0
11786,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Poland,Office,14400.0,46176.0,40.0,2.0
11789,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",44.0,United States,Office,115000.0,2000000.0,35.0,5.0
11791,Man,"Professional degree (JD, MD, etc.)",21.0,Brazil,Office,2600.0,8520.0,40.0,5.0
11792,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",31.0,Hungary,Office,965000.0,41784.0,35.0,1.0
11794,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",28.0,Canada,Office,67500.0,1000000.0,40.0,3.0
11796,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",25.0,United Kingdom,Office,38000.0,49722.0,37.5,2.0
11798,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",24.0,United States,Home,68000.0,68000.0,40.0,5.0
11799,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,France,Office,25000.0,28644.0,40.0,2.0
11801,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,Canada,Home,55000.0,41986.0,40.0,4.0
11803,Man,Associate degree,26.0,Indonesia,Other,10000000.0,8604.0,40.0,8.0
11807,Other,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",27.0,United Kingdom,Office,93000.0,121688.0,50.0,5.0
11812,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,India,Office,48000.0,8064.0,40.0,2.0
11818,Man,Some college/university study without earning a degree,30.0,Netherlands,Home,4000.0,54996.0,40.0,4.0
11819,Man,Some college/university study without earning a degree,38.0,United States,Office,135000.0,135000.0,40.0,4.0
11821,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",33.0,Canada,Office,88000.0,67178.0,40.0,10.0
11831,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",24.0,France,Office,52000.0,714948.0,37.0,7.0
11835,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",29.0,Pakistan,Office,2000000.0,14446.0,8.0,0.5
11837,Man,Some college/university study without earning a degree,47.0,Poland,Office,10600.0,33984.0,40.0,5.0
11838,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,India,Office,15000.0,2520.0,56.0,5.0
11840,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Home,130000.0,130000.0,45.0,3.0
11841,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,Czech Republic,Office,104000.0,55596.0,32.0,2.0
11844,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",26.0,United States,Office,107000.0,107000.0,40.0,4.0
11845,Woman,"Bachelor’s degree (BA, BS, B.Eng., etc.)",25.0,United States,Office,157000.0,157000.0,35.0,3.0
11847,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",23.0,Honduras,Home,26000.0,12756.0,44.0,17.0
11849,Man,"Bachelor’s degree (BA, BS, B.Eng., etc.)",22.0,United States,Office,75000.0,75000.0,45.0,4.0
11850,Man,"Master’s degree (MA, MS, M.Eng., MBA, etc.)",28.0,United Kingdom,Home,55000.0,71966.0,7.5,1.0
11852,Man,Associate degree,27.0,Spain,Home,33000.0,453720.0,40.0,5.0
